News ID,Date,Title,Content,Image URL
87404,ජන 20 පෙ.ව.  6:11,පසුගිය වසරේ පාර්ලිමේන්තු මන්ත්‍රීවරු වැඩිපුරම කියවා ඇත්තේ ප්‍රබන්ධ කතා,"2021 වසර තුළ මන්ත්‍රීවරයන් විසින් පාර්ලිමේන්තු පුස්තකාලයෙන් ලබාගෙන ඇත්තේ පොත් 330 ක් පමණක් බව කතානායක මහින්ද යාපා අබේවර්ධන පවසනවා.  මන්ත්‍රීවරුන් 225 දෙනෙකුගෙන් යුත් පාර්ලිමේන්තුව තුළ මේ පිළිබඳව ලැජ්ජා විය යුතු තත්ත්වයක් බවයි කතානායකවරයා සඳහන් කළේ.  සූදානමක් හා විෂය කරුණු පිළිබඳ දැනුමක් නොමැතිකම නිසා අපහාස, බොරු චෝදනා, පාර්ලිමේන්තු නොගැලපෙන භාෂාව හා පාර්ලිමේන්තු විරෝධී හැසිරීමටද මෙම තත්ත්වය හේතුවන බවයි කතානායකවරයා පෙන්වා දෙන්නේ.  මන්ත්‍රීවරුන් ලබාගත් පොත් පහතින්,  * ප්‍රබන්ධ කතා  - 122  * දේශපාලන විද්‍යාව - 94  * සමාජ විද්‍යාව - 27  * ආර්ථික විද්‍යාව - 11  * විද්‍යාව - 5  * නීතිය - 4   * තාක්ෂණය - 3  * අධ්‍යාපනය - 1  * සිංහල සාහිත්‍ය ග්‍රන්ථ - 1",https://news.bhashalanka.com/image-library/parli.jpg
87405,ජන 20 පෙ.ව.  6:15,අද කාලගුණ නිවේදනය,"ඌව පළාතෙත් හම්බන්තොට සහ මාතර දිස්ත්‍රික්කවලත් පස්වරු 2.00 න් පමණ පසුව ස්ථාන ස්වල්පයක වැසි හෝ ගිගුරුම් සහිත වැසි ඇතිවිය හැකි බව කාලගුණ විද්‍යා දෙපාර්තමේන්තුව පවසනවා.  දිවයිනේ සෙසු ප්‍රදේශවලට ප්‍රධාන වශයෙන් වැසි රහිත කාලගුණයක් පවන බවද එම දෙපාර්තමේන්තුව සඳහන් කළා.  බස්නාහිර, වයඹ, මධ්‍යම සහ සබරගමුව පළාත්වලත් ගාල්ල සහ මාතර දිස්ත්‍රික්කවලත් ඇතැම් ස්ථානවල උදෑසන කාලයේ දී මිදුම් සහිත තත්ත්වයක් බලාපොරොත්තු වියහැකියාව පවතිනවා.",https://news.bhashalanka.com/image-library/weather.jpg
87406,ජන 20 පෙ.ව.  6:21,National Super League සංචිත ප්‍රකාශයට පත් කෙරේ,‘National Super League’ ක්‍රිකට් තරඟාවලියේ කණ්ඩායම් පහේ සංචිත හා නායකයින් ශ්‍රී ලංකා ක්‍රිකට් ආයතනය විසින් ප්‍රකාශයට පත්කර තිබෙනවා.  එළඹෙන 24 වැනිදා තරඟ ආරම්භවීමට නියමිතයි.  ඒ අනුව මහනුවර කණ්ඩායමේ නායකයා ලෙස කමිදු මෙන්ඩිස් පත්කර ඇති අතර කොළඹ කණ්ඩායමේ නායකයා ලෙස කටයුතු කරන්නේ දසුන් ශානකයි.  යාපනය කණ්ඩායම ධනංජය ද සිල්වා විසින් මෙහෙයවන අතර ඇන්ජෙලෝ මැතිව්ස් ගාල්ල කණ්ඩායමේ නායකයා ලෙස කටයුතු කරනවා.  අශාන් ප්‍රියන්ජන් දඹුල්ල කණ්ඩායමේ ද නායකයා ලෙස පත් කර ඇති බවයි ශ්‍රී ලංකා ක්‍රිකට් ආයතනය සඳහන් කළේ.,https://news.bhashalanka.com/image-library/srilanka-cricket.jpg
87407,ජන 20 පෙ.ව.  6:25,අද දින කොවිඩ් මර්දන එන්නත ලබා ගත හැකි ස්ථාන 129 ක්,"අද (20) දිවයින පුරා පිහිටි මධ්‍යස්ථාන 129 දී කොවිඩ් මර්දන එන්නත්කරණ කටයුතු සිදුකෙරෙන බව සෞඛ්‍ය අමාත්‍යංශය පවසනවා.  ඒ අනුව පහත සඳහන් ස්ථාන වලදී මහජනතාවට එන්නත ලබාගැනීමේ හැකියාව පවතින බව ජනාධිපති කාර්යාලයේ නිල වෙබ් අඩවියේ පළ කර තිබෙනවා.  එසැණ පැහැදුම : එසැණ මඟින් ජනගත කරන මෙම ලයිස්තුව, සෞඛ්‍ය අමාත්‍යංශය විසින් සකස් කර ජනාධිපති කාර්යාලයෙන් නිකුත් කරන නිල ලයිස්තුව වන අතර, එහි නිරවද්‍යතාවය පිළිබඳ එසැණ වග නොකියයි. එම නිසා එන්නත්කරණය සඳහා නිවසෙන් පිටවීමට ප්‍රථම අදාළ ප්‍රදේශය භාර සෞඛ්‍ය නිලධාරියාගෙන් විමසා අදාළ ස්ථානය තහවුරු කරගන්න.",https://news.bhashalanka.com/image-library/vaccination-srilanka-nurse.png
87408,ජන 20 පෙ.ව.  7:37,ඉන්දුකාදේවිගෙන් ශ්‍රී ලංකාවට රන් පදක්කමක්,පාකිස්තානයේ ලාහෝර් නුවර පැවැති අවුරුදු 25න් පහළ කිලෝග්‍රෑම් 50 – 55  කික් බොක්සිං තරගයේ රන් පදක්කම දිනා ගැනීමට මුලතිව්හි පදිංචි ගනේස් ඉන්දුකාදේවි සමත්වී තිබෙනවා.,https://news.bhashalanka.com/image-library/indudevi-2.jpg
87409,ජන 19 ප.ව.  8:30,2022.01.19 දින පස්වරු 8.30 වන විට කොවිඩ්19 ප්‍රතිශක්තිකරණ වැඩසටහනේ ප්‍රගතිය,"<div class=""news-single-content"">
<img alt=""news images"" class=""img-fluid"" src=""https://govnews.bhashalanka.com/1643337083-2081066980.png""/>
<img alt=""news images"" class=""img-fluid"" src=""https://govnews.bhashalanka.com/1643337083-1620623126.png""/>
<img alt=""news images"" class=""img-fluid"" src=""https://helakuru.sgp1.cdn.digitaloceanspaces.com/assets/4iP9c9Qn.png""/>
</div>",http://news.bhashalanka.com/mahajananiwedana.jpg
87410,ජන 19 ප.ව.  7:10,අද වාර්තා වූ සමස්ත කොවිඩ් ආසාදිතයන් සංඛ්‍යාව 829 යි,"<div class=""news-single-content"">
<img alt=""news images"" class=""img-fluid"" src=""https://govnews.bhashalanka.com/1642645372-410117502.png""/>
<img alt=""news images"" class=""img-fluid"" src=""https://helakuru.sgp1.cdn.digitaloceanspaces.com/assets/4iP9c9Qn.png""/>
</div>",http://news.bhashalanka.com/mahajananiwedana.jpg
87411,ජන 19 ප.ව.  6:15,2022.01.19 දින වාර්තා කරන ලද කොවිඩ් මරණ සංඛ්‍යාව,"<div class=""news-single-content"">
<img alt=""news images"" class=""img-fluid"" src=""https://govnews.bhashalanka.com/1642645425-640078949.png""/>
<img alt=""news images"" class=""img-fluid"" src=""https://helakuru.sgp1.cdn.digitaloceanspaces.com/assets/4iP9c9Qn.png""/>
</div>",http://news.bhashalanka.com/mahajananiwedana.jpg
87412,ජන 20 පෙ.ව.  7:55,ශ්‍රී ලංකා මහ බැංකුව පොලී අනුපාතික ඉහළ දමයි,ශ්‍රී ලංකා මහ බැංකුවේ මුදල් මණ්ඩලය විසින් ශ්‍රී ලංකා මහ බැංකුවේ නිත්‍ය තැන්පතු පහසුකම් අනුපාතිකය (SDFR) සහ නිත්‍ය ණය පහසුකම් අනුපාතිකය (SLFR)  ඉහළ නැංවීමට තීරණය  නැංවීමට තීරණය කර තිබෙනවා.  ඒ අනුව නිත්‍ය තැන්පතු පහසුකම් අනුපාතිකය (SDFR) සියයට 5.50 ක් සහ නිත්‍ය ණය පහසුකම් අනුපාතිකය (SLFR) 6.50 දක්වා ඉහළ දැමීමටයි ශ්‍රී ලංකා මහ බැංකුව තීරණය කර තිබෙන්නේ.  මේ සම්බන්ධයෙන් නිකුත් කළ නිවේදනය පහතින්.,https://news.bhashalanka.com/image-library/central-bank.jpg
87413,ජන 20 පෙ.ව.  8:01,රාජ්‍ය සේවකයින්ගේ විශ්‍රාම වයස දීර්ඝ කිරීමේ ගැසට් නිවේදනය නිකුත් කෙරේ,"රජයේ සේවකයින්ගේ විශ්‍රාම වයස් සීමාව අවුරුදු 65 කිරීමට අදාළ ගැසට් නිවේදනය නිකුත් කර තිබෙනවා.  මෙම ගැසට් නිවේදනය නිකුත් කර තිබෙන්නේ රාජ්‍ය සේවා පළාත් සභා හා පළාත් පාලන අමාත්‍ය ජනක බණ්ඩාර තෙන්නකෝන් මහතාගේ අත්සනින් යුක්තවෙයි.  අදාළ ගැසට් නිවේදනය පහතින්,",https://news.bhashalanka.com/image-library/gazette.jpg
